Step	Value
2496	0.070868909
2498	0.053652316
2501	0.109279804
2502	0.126821116
2503	0.214393795
2513	0.036105011
2514	0.108005248
2516	0.116246633
2517	0.081558414
2518	0.109768696
2519	0.072907515
2522	0.113022529
2523	0.191293105
2525	0.254802167
2528	0.147024974
2530	0.304667443
2532	0.1355405
2534	0.145910829
2543	0.090098083
2544	0.126480535
2547	0.094719373
2549	0.100649357
2551	0.128114119
2553	0.087780662
2555	0.108017266
2556	0.063711382
2559	0.154723808
2565	0.054003645
2566	0.036132228
2570	0.106880963
2573	0.054774791
2576	0.112845629
2578	0.027026661
2579	0.061396856
2583	0.068261601
2587	0.037651576
2590	0.026672542
2591	0.02103664
2592	0.033748154
2593	0.023376698
2596	0.14726536
2600	0.059322983
2602	0.078441374
2606	0.080459125
2607	0.053125862
2609	0.050726876
2610	0.030169906
2615	0.030652031
2618	0.04599132
2619	0.035852756
2621	0.105381332
2623	0.052483041
2625	0.170000672
2626	0.076782152
2629	0.043243852
2630	0.040225364
2632	0.055394147
2635	0.051523168
2636	0.079631247
2638	0.06748832
2644	0.074297346
2647	0.052700151
2650	0.144646481
2651	0.151609987
2655	0.067132674
2661	0.162785515
2674	0.061370563
2678	0.052701592
2680	0.034341287
2685	0.106538512
2688	0.149420634
2690	0.127350196
2694	0.062015768
2699	0.070700586
2703	0.065066755
2707	0.243867412
2710	0.035685126
2719	0.055762738
2725	0.085349955
2735	0.05505069
2736	0.077005662
2737	0.027142571
2740	0.050723512
2741	0.059771255
2746	0.094506286
2748	0.074265286
2752	0.126485214
2753	0.068099469
2754	0.139652893
2755	0.066950805
2756	0.051159769
2757	0.084437281
2758	0.023894608
2766	0.067032635
2769	0.092372298
2775	0.054213244
2779	0.030648356
2789	0.092624128
2790	0.065164804
2791	0.117541544
2798	0.08854837
2803	0.067861676
2806	0.121744961
2808	0.06820026
2809	0.124833919
2810	0.14544037
2811	0.073965214
2815	0.093166612
2823	0.226615235
2824	0.142920449
2827	0.222732782
2829	0.128312543
2830	0.200308457
2832	0.072637327
2837	0.257081002
2844	0.099523284
2846	0.123342574
2849	0.027923027
2851	0.080281258
2856	0.042454701
2859	0.100324817
2862	0.091590971
2871	0.023561468
2872	0.058316905
2875	0.074519314
2878	0.061704189
2880	0.160999671
2881	0.125828251
2887	0.071675882
2890	0.042922873
2891	0.199425876
2893	0.227193519
2896	0.037918057
2898	0.071654551
2900	0.104567468
2903	0.158121035
2904	0.082712054
2905	0.078034185
2912	0.191129625
2917	0.044893861
2919	0.107248992
2920	0.093183994
2921	0.062541433
2925	0.103345118
2926	0.067322053
2931	0.089797474
2932	0.055509124
2936	0.083884366
2939	0.082051009
2940	0.064458922
2942	0.038834449
2949	0.041998189
2950	0.037138488
2955	0.061261218
2967	0.167002633
2972	0.088753283
2974	0.160318628
2975	0.053079356
2978	0.098714091
2979	0.03741692
2988	0.067911692
2994	0.141761601
2998	0.118140019
2999	0.057441626
